form	volume	scan	headword_ocr	printed
COLUEIN	bsb11762465	305	Prohibere viam .	κωλύειν
COLUMA	bsb11762465	695	dernus .	κώλυμα
COLUMBETHRA	bsb11762465	150	Badgeschirr .	κολυμβήθρα
COLUN	bsb11762465	210	Betrüben .	κωλύν
COLUSIS	bsb11762465	121	Auffhaltung .	κώλυσις
COLUTHEIN	bsb10314207	240	folgen .	κολυθεῖν
COLYEIN	bsb11762465	305	Prohibere viam .	κωλύειν
COLYMA	bsb11762465	695	dernus .	κώλυμα
COLYMBETHRA	bsb11762465	150	Badgeschirr .	κολυμβήθρα
COLYN	bsb11762465	210	Betrüben .	κωλύν
COLYSIS	bsb11762465	121	Auffhaltung .	κώλυσις
COLYTHEIN	bsb10314207	240	folgen .	κολυθεῖν
COMAROS	bsb11762465	651	Hagedorn .	κόμαρος
COMATES	bsb10314207	27	Tr	κωματής
COMATODES	bsb11762465	109	Arbeitsam .	κωματώδης
COME	bsb11762465	329	Dorff .	κώμη
COMEDE	bsb11762465	761	Jüngling .	κομηδη
COMEION	bsb10314207	166	We	κομεῖον
COMES	bsb11762465	330	Do	κώμης
COMETES	bsb11762465	283	Comet / Cometstern .	κομήτης
COMETICOS	bsb11762465	330	Do	κωμητικός
COMETIKOS	bsb11762465	330	Do	κωμητικός
COMI	bsb10314207	149	Vo	κομι-
COMIDE	bsb11762465	761	Jüngling .	κομιδή
COMISE	bsb11762465	790	Koft .	κομισή
COMISES	bsb10314207	20	Tråger .	κομισής
COMIZEAZ	bsb10314207	19	Tragen .	κομίζεαζ
COMIZEIN	bsb10314207	19	Tragen .	κομίζειν
COMIZEOS	bsb11762465	353	Eh	κομίζεος
COMIZETHAI	bsb11762465	436	Fahren .	κομίζεθαι
COMIZONTAS	bsb11762465	1021	gelten .	κομίζοντας
COMODIA	bsb11762465	283	Comedi .	κωμωδία
COMPAZEIN	bsb11762465	998	Item .	κομπάζειν
COMPE	bsb11762465	807	Krumme .	κόμπη
COMPOS	bsb11762465	552	Gering .	κομπός
COMPSEIA	bsb11762465	846	tieren .	κομψεία
COMPSOS	bsb11762465	682	Aduerbialiter .	κόμψως
COMPSOTES	bsb11762465	561	Geschwulst .	κομψότης
COMUEIN	bsb11762465	237	Blinkelen .	κομύειν
COMYEIN	bsb11762465	237	Blinkelen .	κομύειν
CONARION	bsb11762465	715	Hund .	κωνάριον
CONCHE	bsb11762465	869	Meerschneck .	κογχή
CONCHULE	bsb11762465	971	Pu	κογχύλη
CONCHYLE	bsb11762465	971	Pu	κογχύλη
CONCOS	bsb11762465	689	Hirnschale .	κόγκος
CONDULO	bsb11762465	539	Ceigig .	κόνδυλο
CONDULOMA	bsb11762465	234	Feigwark .	κονδύλωμα
CONDULOU	bsb11762465	441	Faust .	κόνδυλου
CONDULU	bsb11762465	441	Faust .	κόνδυλου
CONDYLO	bsb11762465	539	Ceigig .	κόνδυλο
CONDYLOMA	bsb11762465	234	Feigwark .	κονδύλωμα
CONDYLOU	bsb11762465	441	Faust .	κόνδυλου
CONDYLU	bsb11762465	441	Faust .	κόνδυλου
CONE	bsb11762465	449	Felf .	κόνη
CONEION	bsb11762465	155	ling .	κώνειον
CONI	bsb11762465	443	Fechtplak .	κονί-
CONIAEIN	bsb10314207	178	Weiffen .	κονιάειν
CONIORTOS	bsb11762465	1127	Staub .	κονιορτός
CONIS	bsb11762465	1127	Staub .	κόνις
CONKOS	bsb11762465	689	Hirnschale .	κόγκος
CONMELO	bsb11762465	629	Item .	κὸνμέλο
CONOIA	bsb11762465	660	Ha	κόνοια
CONOPAI	bsb10314207	119	Vn	κώνωπαι
CONOPAS	bsb10314207	91	einem Bett	κώνόπας
CONOPEION	bsb10314207	91	einem Bett	κωνωπεῖον
CONOPION	bsb10314207	91	einem Bett	κωνωπιών
CONOPS	bsb11762465	901	Mücke .	κώνοψ
COOI	bsb11762465	644	Gr	κωοι
COPAIS	bsb11762465	55	Aal .	κωπαῖς
COPAS	bsb11762465	862	Mantel .	κοπας
COPATHEIN	bsb10314207	120	Vnglück haben .	κοπαθεῖν
COPE	bsb11762465	655	Handhaben .	κώπη
COPES	bsb11762465	460	Färsprecher .	κοπές
COPEUS	bsb11762465	1064	Sch	κοπεὺς
COPEYS	bsb11762465	1064	Sch	κοπεὺς
COPHA	bsb11762465	1147	Stumm .	κωφά
COPHEI	bsb10314207	52	Ve	κωφεί
COPHINOU	bsb11762465	789	Korb .	κόφινου
COPHINU	bsb11762465	789	Korb .	κόφινου
COPHO	bsb10314207	52	Ve	κωφῳ
COPHOS	bsb10314207	6	cherefok	κωφός
COPHOSIS	bsb11762465	297	Daubheit .	κώφωσις
COPHOTES	bsb10314207	6	Taubheit .	κωφότης
COPIAEIN	bsb10314207	129	schaffen machen .	κοπιάειν
COPIAN	bsb11762465	66	Abfondern .	κόπιαν
COPIATHEIN	bsb10314207	129	schaffen machen .	κοπιάθειν
COPIEIN	bsb11762465	664	Hawen .	κόπιειν
COPIS	bsb10314207	137	Mensch .	κόπις
COPITOS	bsb11762465	779	KI	κοπιτὸς
COPLEAS	bsb11762465	779	Item .	κόπλεας
COPLEIN	bsb11762465	784	Crepitaculum , ſyſtrum .	κόπλειν
COPLIN	bsb11762465	628	Ausgraben .	κόπλιν
COPLON	bsb11762465	67	Ab	κόπλον
COPO	bsb10314207	196	: Will Gott .	κοπο
COPOS	bsb11762465	265	Brodbecker .	κόπος
COPOUS	bsb11762465	1028	Corraforium , fcalprum .	κοπούς
COPRO	bsb11762465	884	Mist .	κόπρο
COPS	bsb11762465	884	Mist .	κόπς
COPTEIN	bsb11762465	455	Fewer schlagen .	κόπτειν
COPUS	bsb11762465	1028	Corraforium , fcalprum .	κοπούς
CORACA	bsb11762465	306	De	κόρακα
CORACINO	bsb11762465	972	Rabe	κοράκινο
CORAKA	bsb11762465	306	De	κόρακα
CORAKINO	bsb11762465	972	Rabe	κοράκινο
CORALI	bsb11762465	789	Korell / Krell .	κωράλι-
CORALION	bsb11762465	789	Korell / Krell .	κοράλιον
CORALLION	bsb11762465	284	Corallen .	κοράλλιον
CORAPTEIN	bsb10314207	184	Widerbellen .	κοράπτειν
CORAS	bsb10314207	22	Trawrigkeit .	κόρας
CORAX	bsb11762465	972	Rabe	κόραξ
CORCOTES	bsb11762465	872	Menlich scham .	κορκότης
CORDUMA	bsb11762465	1090	obha	κόρδυμα
CORDYMA	bsb11762465	1090	obha	κόρδυμα
CORE	bsb11762465	131	Augapffel .	κόρη
COREEIN	bsb11762465	63	ab	κορέειν
COREIN	bsb10314207	227	Zieren .	κορεῖν
COREINUEIN	bsb11762465	1090	Settigen .	κορεϊνύειν
COREINYEIN	bsb11762465	1090	Settigen .	κορεϊνύειν
COREMA	bsb11762465	200	Besem / basen .	κόρημα
CORES	bsb11762465	436	Fa	κορές
CORETRON	bsb11762465	771	Kerbürst .	κορητρών
CORKOTES	bsb11762465	872	Menlich scham .	κορκότης
CORMOS	bsb11762465	784	Klok .	κορμός
CORNOPIS	bsb11762465	901	Mücke .	κορνωπὶς
CORO	bsb10314207	49	Ve	κόρο
COROILOS	bsb11762465	660	luds .	κόροιλος
CORONE	bsb11762465	872	Menlich scham .	κορώνη
COROUEIN	bsb11762465	444	Fegen / Keren .	κορούειν
CORRE	bsb11762465	706	Hole der Backen .	κόῤῥη
CORRES	bsb11762465	888	hen .	κόῤῥης
CORSE	bsb11762465	662	Haupt .	κόρση
CORSOSERION	bsb11762465	153	Balbierhaus .	κορσωσήριον
CORSOUS	bsb11762465	153	Balbierer .	κορσούς
CORSUS	bsb11762465	153	Balbierer .	κορσούς
CORU	bsb11762465	974	Rasen / Wüten .	κορυ-
CORUCON	bsb10314207	52	Ve	κόρυκον
CORUDALOS	bsb11762465	833	Lerch .	κορυδαλός
CORUEIN	bsb11762465	444	Fegen / Keren .	κορούειν
CORUFAIOS	bsb10314207	147	Vordanker .	κορυφαίος
CORUFE	bsb11762465	1119	eines Bergs .	κορυφή
CORUKON	bsb10314207	52	Ve	κόρυκον
CORUNE	bsb11762465	773	Keule .	κορύνη
CORUPHAIOS	bsb10314207	147	Vordanker .	κορυφαίος
CORUPHE	bsb11762465	1119	eines Bergs .	κορυφή
CORUPTES	bsb10314207	183	Wieder / Hammet .	κορύπτης
CORUZA	bsb11762465	279	Buk .	κόρυζα
CORUZES	bsb11762465	1007	Rong	κορύζης
CORUZON	bsb11762465	1007	Rong	κορυζῶν
CORY	bsb11762465	974	Rasen / Wüten .	κορυ-
CORYCON	bsb10314207	52	Ve	κόρυκον
CORYDALOS	bsb11762465	833	Lerch .	κορυδαλός
CORYFAIOS	bsb10314207	147	Vordanker .	κορυφαίος
CORYFE	bsb11762465	1119	eines Bergs .	κορυφή
CORYKON	bsb10314207	52	Ve	κόρυκον
CORYNE	bsb11762465	773	Keule .	κορύνη
CORYPHAIOS	bsb10314207	147	Vordanker .	κορυφαίος
CORYPHE	bsb11762465	1119	eines Bergs .	κορυφή
CORYPTES	bsb10314207	183	Wieder / Hammet .	κορύπτης
CORYZA	bsb11762465	279	Buk .	κόρυζα
CORYZES	bsb11762465	1007	Rong	κορύζης
CORYZON	bsb11762465	1007	Rong	κορυζῶν
COSCINIZEIN	bsb11762465	997	Reutern / ficben .	κοσκινίζειν
COSCINO	bsb11762465	996	Reitter / Sieb .	κόσκινο
COSCINON	bsb11762465	996	Reitter / Sieb .	κόσκινον
COSEMOS	bsb11762465	1048	Schlag .	κόσημος
COSKINIZEIN	bsb11762465	997	Reutern / ficben .	κοσκινίζειν
COSKINO	bsb11762465	996	Reitter / Sieb .	κόσκινο
COSKINON	bsb11762465	996	Reitter / Sieb .	κόσκινον
COSM	bsb10314207	144	Vo	κόσμ४
COSMASOUDA	bsb11762465	1002	Rittersporen .	κοσμασούδα
COSMASUDA	bsb11762465	1002	Rittersporen .	κοσμασούδα
COSMATES	bsb11762465	878	Me	κοσμάτης
COSME	bsb10314207	78	haben .	κόσμε
COSMEIN	bsb10314207	227	Zieren .	κοσμεῖν
COSMEMA	bsb10314207	227	Zierung .	κόσμημα
COSMETER	bsb11762465	1062	Sch	κοσμήτηρ
COSMIA	bsb10314207	236	Zu	κοσμία
COSMICOS	bsb10314207	180	Weltlich .	κοσμικός
COSMIKOS	bsb10314207	180	Weltlich .	κοσμικός
COSMIN	bsb11762465	943	Dronen .	κοσμῖν
COSMIO	bsb11762465	575	Geziert .	κόσμιο
COSMION	bsb10314207	236	Zucht / Demuth .	κόσμιον
COSMIOS	bsb11762465	303	De	κοσμίως
COSMIOTES	bsb10314207	236	Zucht / Demuth .	κοσμιότης
COSMIOTETA	bsb10314207	95	Vaartliche rede .	κοσμιότητα
COSMO	bsb10314207	227	Zierung .	κόσμο
COSMOIO	bsb11762465	604	Gottes Sohn .	κόσμοιο
COSMON	bsb11762465	782	Ponere tunicam .	κόσμον
COSMOS	bsb10314207	179	Welt .	κόσμος
COSMOSAUDA	bsb11762465	971	Purpurkleid .	κοσμοσαύδα
COSMOSAYDA	bsb11762465	971	Purpurkleid .	κοσμοσαύδα
COTE	bsb11762465	172	ta	κωτέ-
COTON	bsb11762465	1092	Seure .	κότον
COTULE	bsb11762465	971	Quartier .	κοτύλη
COTULEDONES	bsb11762465	800	Krebsscheren .	κοτυληδόνες
COTUPOU	bsb11762465	1055	Sch	κοτύπου
COTUPU	bsb11762465	1055	Sch	κοτύπου
COTYLE	bsb11762465	971	Quartier .	κοτύλη
COTYLEDONES	bsb11762465	800	Krebsscheren .	κοτυληδόνες
COTYPOU	bsb11762465	1055	Sch	κοτύπου
COTYPU	bsb11762465	1055	Sch	κοτύπου
COUAFEIA	bsb10314207	249	Gall.conioinct , allié.vni .	κουάφεια
COUAPHEIA	bsb10314207	249	Gall.conioinct , allié.vni .	κουάφεια
COUS	bsb10314207	217	Ba	κούς
COUSE	bsb10314207	91	> bitten .	κουση
COUTALIPEIN	bsb11762465	64	Ab	κουταλιπεῖν
COUTHEIN	bsb11762465	96	mans meinet .	κούθειν
COUTHMON	bsb11762465	706	Hole .	κουθμών
COUTHMOS	bsb11762465	644	Gr	κουθμός
COUXOUS	bsb11762465	742	feyn .	κουξουσ
COUXUS	bsb11762465	742	feyn .	κουξουσ
CPAAX	bsb11762465	856	Macht haben .	κπᾶαξ
CPAROINENAS	bsb10314207	44	schwenden .	κπαροινένας
CPHANES	bsb10314207	135	Vnuerborgen .	κφανές
CPIPTEIN	bsb10314207	90	Vmbfallen .	κπίπτειν
CRAAPEDA	bsb11762465	250	belege .	κράαπεδα
CRAB	bsb11762465	439	Faulbetih .	κράβ-
CRABASIS	bsb10314207	108	Vnerfüllig .	κράβασις
CRABBATION	bsb11762465	439	Faulbetih .	κραββάτιον
CRACE	bsb10314207	134	Vutugendt .	κράκη
CRACEOS	bsb11762465	1013	Saffran .	κράκεος
CRACINO	bsb11762465	1013	Saffran .	κράκινο
CRACIZEN	bsb10314207	199	Item :	κρακίζεν
CRACIZON	bsb11762465	331	Do	κρακίζων
CRACODES	bsb11762465	331	Do	κρακώδης
CRACOEIDES	bsb11762465	540	Gelb farb .	κρακοειδής
CRACOTON	bsb11762465	370	Ei	κράκωτον
CRADAINEIN	bsb10314207	223	Zerstoffen .	κραδαίνειν
CRADAMON	bsb11762465	445	Feigen Laub .	κράδαμον
CRADESI	bsb10314207	217	Ba	κραδησί-
CRADESITES	bsb11762465	1072	Schwarkkünstler .	κραδησίτης
CRAGMA	bsb11762465	1057	Schnupff .	κράγμα
CRAIFNES	bsb11762465	543	Geleutert Gold .	κραιφνὴς
CRAIPALE	bsb11762465	455	Füllerey .	κραιπάλη
CRAIPALEN	bsb11762465	304	schlaffen .	κραιπάλην
CRAIPHNES	bsb11762465	543	Geleutert Gold .	κραιφνὴς
CRAIPNOS	bsb11762465	1057	Sch	κραιπνῶς
CRAIRA	bsb11762465	686	Heupt .	κραῖρα
CRAKE	bsb10314207	134	Vutugendt .	κράκη
CRAKEOS	bsb11762465	1013	Saffran .	κράκεος
CRAKINO	bsb11762465	1013	Saffran .	κράκινο
CRAKIZEN	bsb10314207	199	Item :	κρακίζεν
CRAKIZON	bsb11762465	331	Do	κρακίζων
CRAKODES	bsb11762465	331	Do	κρακώδης
CRAKOEIDES	bsb11762465	540	Gelb farb .	κρακοειδής
CRAKOTON	bsb11762465	370	Ei	κράκωτον
CRALE	bsb11762465	936	Ded / Lähr .	κράλε-
CRALLISA	bsb11762465	638	Grauiores res .	κράλλισα
CRALLISTA	bsb11762465	253	versehen .	κράλλιστα
CRAM	bsb11762465	528	Gebratens .	κραμ-
CRAMA	bsb11762465	284	Complexion .	κράμα
CRAMATOS	bsb11762465	385	C. Labor , & labosudor	κράματος
CRAMBALEON	bsb11762465	471	Fl	κραμβαλέον
CRAMBE	bsb11762465	788	Kolkraut .	κράμβη
CRANES	bsb11762465	789	Korb .	κράνης
CRANICOS	bsb11762465	60	berwisiger .	κρανικός
CRANIKOS	bsb11762465	60	berwisiger .	κρανικός
CRANIZOME	bsb10314207	160	Wa	κρανιζόμε
CRANO	bsb11762465	679	Helm .	κράνο
CRANOLERO	bsb11762465	60	berwisiger .	κρανόληρο
CRANOLEROS	bsb11762465	60	berwisiger .	κρανόληρος
CRANOPOLES	bsb10314207	237	Tragematopola .	κρανοπώλης
CRANOS	bsb11762465	263	Brunnquell .	κρανὸς
CRANTEOS	bsb10314207	148	Item :	κράντεως
CRANTOS	bsb11762465	663	Ha	κράντως
CRAOTOS	bsb11762465	1018	Saum .	κραοτός
CRASIA	bsb11762465	878	Meffigung .	κρασία
CRASIS	bsb10314207	64	Vermischung .	κρᾶσις
CRASPEDON	bsb11762465	235	Cic . Fimbria , inſtita .	κράσπεδον
CRAT	bsb11762465	662	Haupt .	κρατ
CRATALON	bsb11762465	784	Crepitaculum , ſyſtrum .	κράταλον
CRATE	bsb10314207	41	Vberwinder .	κρατή-
CRATEEIN	bsb11762465	653	Halten .	κρατέειν
CRATEIAS	bsb10314207	65	Vermüglich .	κράτειας
CRATEIN	bsb10314207	40	, nititfach .	κρατεῖν
CRATEISTHAI	bsb10314207	254	Herrschen .	κρατεῖσθαι
CRATER	bsb10314207	246	Zu	κρατήρ
CRATES	bsb10314207	24	РОЕТІСБ .	κρατῆς
CRATHUMIA	bsb11762465	819	schlefferigkeit .	κραθυμία
CRATHYMIA	bsb11762465	819	schlefferigkeit .	κραθυμία
CRATI	bsb11762465	797	aufffeken .	κράτι
CRATIA	bsb11762465	987	Regiment .	κράτια
CRATICON	bsb11762465	1132	Stercken .	κρατικῶν
CRATIKON	bsb11762465	1132	Stercken .	κρατικῶν
CRATIS	bsb10314207	40	, nititfach .	κρατις
CRATISES	bsb11762465	934	Oberster .	κράτισης
CRATO	bsb11762465	572	Gewalt .	κράτο
CRATON	bsb10314207	41	Vberwinder .	κρατῶν
CRATOO	bsb11762465	572	Gewalt .	κράτοὁ
CRATOPOTEIN	bsb10314207	142	trincken .	κρατοποτεῖν
CRATOS	bsb10314207	41	Vberwindung .	κράτος
CRATPAZES	bsb11762465	442	Fechter .	κρατπαζής
CRATTEIN	bsb11762465	746	hinderlich sein .	κράττειν
CRATTH	bsb11762465	856	Macht / krafft .	κράτΘ
CRAUGA	bsb10314207	52	Ve	κραυγά
CRAUGE	bsb11762465	561	Geschrey .	κραυγή
CRAYGA	bsb10314207	52	Ve	κραυγά
CRAYGE	bsb11762465	561	Geschrey .	κραυγή
CRAZA	bsb11762465	412	denn ich hoffte .	κράζα
CRAZANON	bsb11762465	766	Kaftanie .	κράζανον
CRCHON	bsb10314207	85	vnterworffen sein .	κρχών
CREADION	bsb11762465	471	Fl	κρεάδιον
CREAS	bsb11762465	190	Bereuchert Fleisch .	κρέας
CRECRGOS	bsb11762465	787	ger .	κρεκργός
CREEIN	bsb10314207	185	Widerlegen .	κρέειν
CREIAS	bsb11762465	484	verlieren .	κρεῖας
CREIO	bsb11762465	409	.Aliud præ alio eligere .	κρείω
CREION	bsb11762465	772	Keffel .	κρεῖον
CREIONTON	bsb11762465	603	Gott Vatter .	κρειόντων
CREIT	bsb11762465	413	Es ist beffer .	κρεῖτ
CREITLON	bsb11762465	603	Gott Vatter .	κρείτλων
CREITO	bsb11762465	458	sein .	κρείτω
CREKRGOS	bsb11762465	787	ger .	κρεκργός
CREMA	bsb11762465	101	Anhang .	κρεμά
CREMON	bsb11762465	95	Item .	κρεμῶν
CRENAIO	bsb10314207	160	Wa	κρεναῖο
CRENAIOS	bsb11762465	263	Brunnquell .	κρεναῖος
CRENISMA	bsb11762465	263	Brunnquell .	κρένισμα
CREO	bsb11762465	654	Hammerschlag .	κρεο
CREOBORA	bsb11762465	673	Hellhundt .	κρεοβόρα
CREOPOLEI	bsb11762465	862	Forum ,	κρεωπωλεί
CREOPOLES	bsb11762465	787	ger .	κρεωπώλης
CREPIDOPOIOS	bsb11762465	946	Pantoffel .	κρηπιδοποιός
CREPIDOS	bsb11762465	1000	Schuchriemen .	κρηπίδος
CREPIS	bsb11762465	946	Pantoffel .	κρηπὶς
CRETAS	bsb11762465	215	Betrogen werden .	κρέτας
CRETE	bsb11762465	800	Kreide .	κρήτη
CRETICOS	bsb11762465	860	Maluasier .	κρητικὸς
CRETIKOS	bsb11762465	860	Maluasier .	κρητικὸς
CRETIZEIN	bsb11762465	213	Betriegen .	κρητίζειν
CRIAESITOR	bsb11762465	970	Profof im krieg .	κριαησίτωρ
CRIAS	bsb11762465	471	Fl	κρίας
CRIASTHAI	bsb10314207	66	Verpflichten .	κριάςθαι
CRIBAZEIN	bsb11762465	390	Erforschen .	κριβάζειν
CRIBES	bsb11762465	626	Gold .	κριβής
CRIBOS	bsb11762465	511	Gar fleissig .	κριβῶς
CRICA	bsb10314207	86	Vi	κρικά
CRICOS	bsb11762465	800	Kreiß .	κρίκος
CRIKA	bsb10314207	86	Vi	κρικά
CRIKOS	bsb11762465	800	Kreiß .	κρίκος
CRILE	bsb11762465	778	Kift / Kaft / Truhe .	κρίλη
CRIMA	bsb11762465	982	Rechtsspruch .	κρίμα
CRIMNON	bsb11762465	867	Farina , fimila , ſimilago	κρίμνον
CRIN	bsb11762465	368	vide Ruwig leben .	κρίν
CRINA	bsb11762465	294	Da	κρινά
CRINAI	bsb11762465	164	cken .	κρίναι
CRINAUTHEMAN	bsb11762465	844	Lilgen .	κριναύθεμαν
CRINAYTHEMAN	bsb11762465	844	Lilgen .	κριναύθεμαν
CRINEIN	bsb10314207	60	Verklagen .	κρίνειν
CRINEION	bsb11762465	806	Krug .	κρινεῖον
CRINEIS	bsb11762465	493	Frölich machen .	κρινεῖς
CRINES	bsb10314207	135	Vnuerborgen .	κρινές
CRINESTHAI	bsb11762465	771	Ke	κρίνεσθαι
CRINETHAI	bsb11762465	982	Rechtsprechen .	κρίνεθαι
CRINIAZAREI	bsb11762465	1044	Schlacht halten .	κρίνιαζαρηϊ
CRINODEMEI	bsb11762465	547	Gemeiniglich .	κρινοδημεί
CRINOEIN	bsb11762465	547	Gemein machen .	κρινόειν
CRINOLOGEEPZ	bsb11762465	565	Ge	κρινολογέεπζ
CRINOMA	bsb10314207	160	Waffer .	κρίνωμα
CRINON	bsb11762465	369	Ei	κρίνον
CRINONEIN	bsb11762465	581	Gleichen .	κρινωνεῖν
CRINONES	bsb11762465	749	In	κρινώνες
CRINOU	bsb11762465	798	Krauf haar .	κρίνου
CRINU	bsb11762465	798	Krauf haar .	κρίνου
CRIOE	bsb11762465	263	oder born .	κριώη
CRIOLES	bsb11762465	951	Priefter .	κριόλης
CRIOS	bsb10314207	183	Wieder / Hammet .	κριός
CRIPALE	bsb11762465	455	Füllerey .	κριπάλη
CRISEIS	bsb11762465	552	Gerichshandel .	κρίσεις
CRISEOS	bsb11762465	763	Jüngster Tag .	κρίσεως
CRISES	bsb11762465	999	Ri	κρίσης
CRISIN	bsb10314207	35	Vbel aufgehen .	κρίσιν
CRISIS	bsb11762465	552	Gericht .	κρίσις
CRISTAL	bsb11762465	286	Cristall .	κριστάλ-
CRITA	bsb11762465	530	Ge	κριτα-
CRITE	bsb11762465	764	Kammer .	κρίτη
CRITELEION	bsb11762465	515	Ga	κριτηλεῖον
CRITES	bsb10314207	150	Vrtheilsprecher .	κριτής
CRITHAPLES	bsb10314207	17	Todtengräber .	κριθάπλης
CRITHE	bsb11762465	872	Menlich scham .	κριθή
CRITHIN	bsb11762465	264	Gerstenbrodt .	κρίθιν
CRITO	bsb10314207	135	Vnuerdampt .	κριτο
CRITON	bsb11762465	764	Kammer .	κριτών
CRNETES	bsb11762465	317	Jong .	κρνήτης
CROAINEIN	bsb11762465	784	Crepitaculum , ſyſtrum .	κροαίνειν
CROASA	bsb11762465	235	Cic . Fimbria , inſtita .	κρόασα
CROCALE	bsb11762465	565	Gestadt .	κροκάλη
CROCOGON	bsb10314207	102	Vnterrock .	κρόκογον
CROCOI	bsb11762465	286	Crocodill .	κρόκοι
CROCOS	bsb11762465	1013	Saffran .	κρόκος
CROKALE	bsb11762465	565	Gestadt .	κροκάλη
CROKOGON	bsb10314207	102	Vnterrock .	κρόκογον
CROKOI	bsb11762465	286	Crocodill .	κρόκοι
CROKOS	bsb11762465	1013	Saffran .	κρόκος
CROMMION	bsb10314207	257	Zwiebel .	κρόμμιον
CRON	bsb11762465	535	Gegenfehrifft .	κρον
CRONAIOS	bsb11762465	972	quellen .	κροναῖος
CRONO	bsb11762465	266	Br	κρονο
CROPION	bsb11762465	1094	Si	κρώπιον
CROPOLIS	bsb11762465	276	Burg .	κρόπολις
CROS	bsb11762465	55	Daß .	κρός
CROSOS	bsb11762465	235	Cic . Fimbria , inſtita .	κρόσος
CROSSOS	bsb11762465	235	Cic . Fimbria , inſtita .	κρόσσος
CROTALON	bsb11762465	589	Glocklein .	κρόταλον
CROTHUMIA	bsb10314207	214	Zagung .	κροθυμία
CROTHYMIA	bsb10314207	214	Zagung .	κροθυμία
CRUA	bsb10314207	44	Verborgen .	κρυα
CRUBALLOU	bsb11762465	1078	Sebel .	κρυβαλλου
CRUBALLU	bsb11762465	1078	Sebel .	κρυβαλλου
CRUBDA	bsb10314207	44	Verborgentlich .	κρύβδα
CRUBDEN	bsb10314207	44	Verborgentlich .	κρύβδην
CRUEI	bsb11762465	286	Cristall .	κρύει
CRUEIN	bsb11762465	216	Bewegen .	κρύειν
CRUFAI	bsb11762465	668	Heimlich .	κρυφαῖ
CRUFAIOS	bsb10314207	44	Verborgentlich .	κρυφαίως
CRUFE	bsb11762465	188	Bergspis .	κρυφή
CRUMNOS	bsb11762465	371	Eif .	κρυμνός
CRUMOS	bsb11762465	371	Eif .	κρυμός
CRUODOI	bsb11762465	668	Aduerbialiter .	κρύοδοι
CRUOS	bsb11762465	286	Cristall .	κρύος
CRUPHAI	bsb11762465	668	Heimlich .	κρυφαῖ
CRUPHAIOS	bsb10314207	44	Verborgentlich .	κρυφαίως
CRUPHE	bsb11762465	188	Bergspis .	κρυφή
CRUPLEIN	bsb11762465	1099	Sich verbergen .	κρύπλειν
CRUPLOS	bsb11762465	668	Heimlich .	κρυπλός
CRUPTEIN	bsb10314207	43	Ve	κρύπτειν
CRUSTALLEAS	bsb11762465	492	Frieren .	κρυσταλλέας
CRUZA	bsb11762465	371	Eif .	κρύζα
CRYA	bsb10314207	44	Verborgen .	κρυα
CRYBALLOU	bsb11762465	1078	Sebel .	κρυβαλλου
CRYBALLU	bsb11762465	1078	Sebel .	κρυβαλλου
CRYBDA	bsb10314207	44	Verborgentlich .	κρύβδα
CRYBDEN	bsb10314207	44	Verborgentlich .	κρύβδην
